date,retweets,favorites,text,mentions,hashtags,id,permalink
3/27/2017 3:45,0,1,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Tapentadol health fear Fentanyl Buccal recovery Pregabalin Occipital Neuralgia pic.twitter.com/EqUU8Dl1bW,,,8.46E+17,https://twitter.com/IgiveKRATOM/status/846123350745321472
3/27/2017 3:05,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Tramadol Cervicogenic Headache Temporomandibular Pregabalin Occipital Neuralgia pic.twitter.com/2wWzJYNPtE,,,8.46E+17,https://twitter.com/hootesuiteman/status/846113280129024000
3/27/2017 2:45,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Fentanyl Buccal recovery fear Pregabalin Occipital Neuralgia Tapentadol health pic.twitter.com/AtOHbvjjUb,,,8.46E+17,https://twitter.com/hootesuiteman/status/846108248541446144
3/27/2017 2:35,1,3,No Benefit of Pregabalin in Sciatica #physiatry http://www. medscape.com/viewarticle/87 7640 …,,#physiatry,8.46E+17,https://twitter.com/doctor_shari/status/846105777437847556
3/27/2017 2:30,2,2,The debate between pregabalin and placebo when treating #sciatica patients. Dr. Danesh explains weighs in: http:// mshs.co/PEj130ae5BL,,#sciatica,8.46E+17,https://twitter.com/MountSinaiNYC/status/846104620422303745
3/27/2017 2:30,0,0,The debate between pregabalin and placebo when treating #sciatica patients. Dr. Danesh explains weighs in: http:// mshs.co/PEj130ae5BL,,#sciatica,8.46E+17,https://twitter.com/IcahnMountSinai/status/846104618190999553
3/27/2017 2:05,0,1,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Temporomandibular Tramadol Pregabalin Occipital Neuralgia Cervicogenic Headache pic.twitter.com/AD9KICvPOp,,,8.46E+17,https://twitter.com/FreeKratomHere/status/846098180500439041
3/27/2017 1:51,1,2,Double blind RCT of pregabalin for back pain in @NEJM . Don't get your hopes up. @young_cait_11 http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#article … pic.twitter.com/V5A6uR8wsS,@NEJM @young_cait_11,#article,8.46E+17,https://twitter.com/bruffinator/status/846094777141518336
3/27/2017 1:47,3,4,Pregabalin non superiore al placebo nel dolore da #sciatica https:// twitter.com/NEJM/status/84 4656202189561857 …,,#sciatica,8.46E+17,https://twitter.com/simfer/status/846093692385611776
3/27/2017 1:45,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … recovery Tapentadol Fentanyl Buccal health fear Pregabalin Occipital Neuralgia pic.twitter.com/pxUXeLkrZD,,,8.46E+17,https://twitter.com/FreeKratomHere/status/846093146970730496
3/27/2017 1:05,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Occipital Neuralgia Tramadol Pregabalin pic.twitter.com/Ae2F85i4zR,,,8.46E+17,https://twitter.com/endFIBROMYALGIA/status/846083080502726656
3/27/2017 0:45,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Fentanyl Buccal recovery Tapentadol Pregabalin Occipital Neuralgia health fear pic.twitter.com/uy3LHR75zl,,,8.46E+17,https://twitter.com/endFIBROMYALGIA/status/846078047132401665
3/27/2017 0:40,1,2,Challenging conventional wisdom: Pregabalin not useful for sciatica #level1RCT http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home& … @SpineUniverse @kcspine,@SpineUniverse @kcspine,#level1RCT,8.46E+17,https://twitter.com/drhiteshg/status/846076894344859648
3/27/2017 0:31,0,1,“ @MaryOKeeffe007 : Pregabalin No Help for Sciatica Leg Pain https://www. medpagetoday.com/Neurology/Pain Management/64054 … ” @emma_mair1 30 mins worth of reading???,@MaryOKeeffe007 @emma_mair1,,8.46E+17,https://twitter.com/DanThompson1983/status/846074656503271425
3/27/2017 0:05,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Tramadol Cervicogenic Headache Temporomandibular Pregabalin Occipital Neuralgia pic.twitter.com/eA7ofvzuzS,,,8.46E+17,https://twitter.com/BUY50kilos2500/status/846067982992195584
3/26/2017 23:45,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Fentanyl Buccal recovery fear Pregabalin Occipital Neuralgia Tapentadol health pic.twitter.com/a70VPqTjoo,,,8.46E+17,https://twitter.com/BUY50kilos2500/status/846062951412981760
3/26/2017 23:11,0,0,Pregabalin found ineffective against sciatic pain http:// dlvr.it/NkLvw6 pic.twitter.com/Kct3Q5FyZT,,,8.46E+17,https://twitter.com/MantaHealthcare/status/846054545809522688
3/26/2017 23:05,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Pregabalin Occipital Neuralgia Tramadol pic.twitter.com/WIYGe0US2S,,,8.46E+17,https://twitter.com/anothertweetman/status/846052885624492032
3/26/2017 22:45,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Fentanyl Buccal recovery Tapentadol health fear Pregabalin Occipital Neuralgia pic.twitter.com/yJGUuB0Okg,,,8.46E+17,https://twitter.com/anothertweetman/status/846047851524362240
3/26/2017 22:05,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Tramadol Pregabalin Occipital Neuralgia pic.twitter.com/77dCwk5N8p,,,8.46E+17,https://twitter.com/PLZstopALS/status/846037785664401408
3/26/2017 21:45,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Fentanyl Buccal recovery Tapentadol Pregabalin Occipital Neuralgia health fear pic.twitter.com/cLwib0Eg3g,,,8.46E+17,https://twitter.com/PLZstopALS/status/846032753061756928
3/26/2017 20:01,2,2,Pregabalin harm reduction campaign launched on drugs.ie - Drug and Alcohol Information and Support in Ireland http:// buff.ly/2ngcUex pic.twitter.com/CBuQxQ1V7H,,,8.46E+17,https://twitter.com/simbris/status/846006585222709248
3/26/2017 19:47,0,1,My 'hairy' experiences of #Pregabalin for #fibromyalgia ! http:// buff.ly/2n4Cv8n #spoonie #Lyrica #chronicpain #fibro #chroniclife #CFS pic.twitter.com/OPVb4EKJEr,,#Pregabalin #fibromyalgia #spoonie #Lyrica #chronicpain #fibro #chroniclife #CFS,8.46E+17,https://twitter.com/KClifewithME/status/846003067673817088
3/26/2017 18:15,0,0,Pregabalin Doesn't Help Sciatica Pain — Physician’s First Watch http:// ow.ly/wlwq30adDBS,,,8.46E+17,https://twitter.com/aghoury79/status/845979957083983873
3/26/2017 17:34,0,0,yes but it depends on the cause of backache. Many causes. But pregabalin only works for nerve pain,,,8.46E+17,https://twitter.com/VicPain1/status/845969819623014402
3/26/2017 17:14,0,0,Treatment with pregabalin did not significantly reduce the intensity of leg pain associated with sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home …,,,8.46E+17,https://twitter.com/natselrox/status/845964579012296704
3/26/2017 15:40,0,0,Waking up after taking pregabalin for the first time in ages is like trying to wake up from a coma,,,,
3/26/2017 14:17,0,0,Pregabalin of no benefit in sciatica http:// buff.ly/2nUG0mY pic.twitter.com/j6RqdWqDKA,,,8.46E+17,https://twitter.com/YPPackaging/status/845920008362430464
3/26/2017 14:16,0,0,Pregabalin Powder CAS: 148553-50-8 Pharmaceutical Raw Materials https:// plus.google.com/10420075916367 2197383/posts/WRusN25ng4u?_utm_source=199-1-1 …,,,8.46E+17,https://twitter.com/HytAlice/status/845919784638148608
3/26/2017 13:48,0,0,New NNT→Preoperative use of pregabalin for acute pain in spine surgery: A meta-analysis of randomized controlled… http:// bit.ly/2nSF6Xr,,,8.46E+17,https://twitter.com/NNTonthefly/status/845912738706575361
3/26/2017 13:46,0,0,Preoperative use of pregabalin for acute pain in spine surgery: A meta-analysis of randomized controlled trials. http:// ift.tt/2mwQHaZ,,,8.46E+17,https://twitter.com/painmanwise/status/845912388973023232
3/26/2017 11:48,0,0,for neuropathic pain but didn't help with fatigue etc. Then I switched to Pregabalin which again has s/effects but takes...,,,8.46E+17,https://twitter.com/JulieDuffy4/status/845882585456742400
3/26/2017 10:40,0,0,Pregabalin may treat the pain and the stiffness on which other medication doesn't work,,,,
3/26/2017 10:22,16,18,#Pregabalin ,,,,
3/26/2017 8:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Tramadol Pregabalin Occipital Neuralgia Cervicogenic Headache Temporomandibular pic.twitter.com/m990bUN2KI,,,8.46E+17,https://twitter.com/Releafinfo/status/845838973360484354
3/26/2017 7:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Pregabalin Cervicogenic Headache Temporomandibular Tramadol Occipital Neuralgia pic.twitter.com/E0NtHTiYVY,,,8.46E+17,https://twitter.com/NOEfibromyalgia/status/845823873429876736
3/26/2017 6:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Occipital Neuralgia Tramadol Pregabalin pic.twitter.com/I62wSKzYbc,,,8.46E+17,https://twitter.com/killallLUPUS/status/845808775692935168
3/26/2017 5:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Occipital Neuralgia Cervicogenic Headache Temporomandibular Tramadol Pregabalin pic.twitter.com/jEYlbCdTeR,,,8.46E+17,https://twitter.com/JustopHURTINGme/status/845793674814353408
3/26/2017 4:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Temporomandibular Tramadol Pregabalin Occipital Neuralgia Cervicogenic Headache pic.twitter.com/f1jIw54h14,,,8.46E+17,https://twitter.com/jewishketum/status/845778577530466308
3/26/2017 3:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Temporomandibular Tramadol Pregabalin Cervicogenic Headache Occipital Neuralgia pic.twitter.com/XqCSHw1EJV,,,8.46E+17,https://twitter.com/IgiveKRATOM/status/845763477482487808
3/26/2017 2:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Occipital Neuralgia Tramadol Pregabalin pic.twitter.com/AVxqgGjPZY,,,8.46E+17,https://twitter.com/hootesuiteman/status/845748379221184517
3/26/2017 2:48,0,0,Sciatica drug Pregabalin no more effective than placebo: study http:// ln.is/www.abc.net.au /news/tMMze … pic.twitter.com/ZdUbllzAV8,,,8.46E+17,https://twitter.com/JennyForster7/status/845746654871502849
3/26/2017 2:33,0,0,Sciatic pain does not need pregabalin #overtreatment http://www. jwatch.org/FW112685 via @Physns1stWatch,@Physns1stWatch,#overtreatment,8.46E+17,https://twitter.com/SmithiesMark/status/845742849262059520
3/26/2017 1:55,0,1,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Tramadol Pregabalin Temporomandibular Occipital Neuralgia pic.twitter.com/UsmuryCj7I,,,8.46E+17,https://twitter.com/FreeKratomHere/status/845733275486212096
3/26/2017 1:27,3,3,Pregabalin No Help for Sciatica Leg Pain | Medpage Today http:// ow.ly/zh4730afTL8,,,8.46E+17,https://twitter.com/KentSmalley/status/845726236198535168
3/26/2017 1:20,0,0,#Lyrica Offers No Relief to Those Suffering from Pain Associated with #Sciatica http:// nationalpainreport.com/lyrica-offers- no-relief-to-those-suffering-from-pain-associated-with-sciatica-8833203.html … #chronicpain #pregabalin #caution,,#Lyrica #Sciatica #chronicpain #pregabalin #caution,8.46E+17,https://twitter.com/EM_Warriors/status/845724594220740610
3/26/2017 1:02,0,0,Pregabalin no better than placebo for sciatica http:// wapo.st/2mtKG2Z?tid=ss _tw-bottom …,,,8.46E+17,https://twitter.com/JeremySlobodan/status/845720071737503744
3/26/2017 0:55,1,1,A popular drug prescribed for #sciatica is found to be no more effective than #placebo . #pregabalin #lyrica http:// ow.ly/LuSX30abx3m,,#sciatica #placebo #pregabalin #lyrica,8.46E+17,https://twitter.com/crowdtalk/status/845718268090486784
3/26/2017 0:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Pregabalin Occipital Neuralgia Cervicogenic Headache Temporomandibular Tramadol pic.twitter.com/J9gq6z2Q97,,,8.46E+17,https://twitter.com/endFIBROMYALGIA/status/845718178114129920
3/26/2017 0:28,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http:// fb.me/QRfBKQOA,,,8.46E+17,https://twitter.com/deiris2012/status/845711467022372867
3/26/2017 0:28,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNa9yUHwpdQ.twitter …,,#,8.46E+17,https://twitter.com/deiris2012/status/845711461313859584
3/25/2017 23:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Pregabalin Occipital Neuralgia Temporomandibular Tramadol pic.twitter.com/7roEcRRhL8,,,8.46E+17,https://twitter.com/BUY50kilos2500/status/845703079827820545
3/25/2017 23:33,1,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http:// fb.me/8mCpPC8FP,,,8.46E+17,https://twitter.com/FisioenAP/status/845697707801006082
3/25/2017 23:03,0,0,Pregabalin is not useful for sciatica. @SemesMir @ketaminh @SEMES_ @emresidents @research_er @EuropSocEM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC …,@SemesMir @ketaminh @SEMES_ @emresidents @research_er @EuropSocEM,,8.46E+17,https://twitter.com/MartinQuirosMD/status/845690126441336839
3/25/2017 23:03,0,2,. @gcliffordPT @drdhanlon @NicolaMCochrane @austinpbyrne #pregabalin usage really escalated when they got a licence for generalised anxiety,@gcliffordPT @drdhanlon @NicolaMCochrane @austinpbyrne,#pregabalin,8.46E+17,https://twitter.com/drnickgp/status/845690094564655104
3/25/2017 23:02,0,0,. @gcliffordPT @drdhanlon @NicolaMCochrane @austinpbyrne I'm unsure of any stats re #pregabalin usage in sciatica. I never start it.,@gcliffordPT @drdhanlon @NicolaMCochrane @austinpbyrne,#pregabalin,8.46E+17,https://twitter.com/drnickgp/status/845689807825199105
3/25/2017 23:00,0,1,. @gcliffordPT @drdhanlon @NicolaMCochrane @austinpbyrne I have never seen #pregabalin prescribed for acute pain of any aetiology. 1/2,@gcliffordPT @drdhanlon @NicolaMCochrane @austinpbyrne,#pregabalin,8.46E+17,https://twitter.com/drnickgp/status/845689354651611137
3/25/2017 22:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Pregabalin Occipital Neuralgia Tramadol pic.twitter.com/4vAEzFmCy8,,,8.46E+17,https://twitter.com/anothertweetman/status/845687983365931009
3/25/2017 22:22,0,0,Can I ask how freq pregabalin is prescribed by GPs for sciatica?,,,8.46E+17,https://twitter.com/gcliffordPT/status/845679887771930628
3/25/2017 22:19,1,0,. @drdhanlon @NicolaMCochrane @austinpbyrne @gcliffordPT Agreed David #pregabalin in high demand among #drugusers and in the #prison setting,@drdhanlon @NicolaMCochrane @austinpbyrne @gcliffordPT,#pregabalin #drugusers #prison,8.46E+17,https://twitter.com/drnickgp/status/845679044511322112
3/25/2017 22:05,0,0,Oh so mas maganda pala si pregabalin kesa kay gabapentin Kyemeru hahaha,,,8.46E+17,https://twitter.com/jessithromycin/status/845675573175205888
3/25/2017 21:55,0,0,http://www. re-leaf.us KRATOM VIDEO https://www. youtube.com/watch?v=PHBXTP _AO6s&t=3s … Cervicogenic Headache Temporomandibular Tramadol Pregabalin Occipital Neuralgia pic.twitter.com/xqWPnhn5Ru,,,8.46E+17,https://twitter.com/PLZstopALS/status/845672878695731205
3/25/2017 21:37,0,0,How Gabapentin Differs From Pregabalin http://www. pharmacytimes.com/contributor/je ffrey-fudin/2015/09/how-gabapentin-differs-from-pregabalin …,,,8.46E+17,https://twitter.com/BGerleman/status/845668529080877057
3/25/2017 21:34,0,0,#Pregabalin drug more & more prevalent on the streets. Drug & harm reduction info http://www. drugs.ie/pregabalin,,#Pregabalin,8.46E+17,https://twitter.com/SuzanneSFAD/status/845667621206999040
3/25/2017 21:28,1,1,Pregabalin harm reduction campaign launched on drugs.ie - Drug and Alcohol Information- Drugs.ie http://www. drugs.ie/news/article/p regabalin_harm_reduction_campaign_launched?utm_content=buffer126d9&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer … via @drugsdotie,@drugsdotie,,8.46E+17,https://twitter.com/martinsmith02/status/845666167087882241
3/25/2017 19:40,0,1,Pregabalin improved both insomnia and the back pain from spine fractures of my patient.Side effect works well.,,,8.46E+17,https://twitter.com/shibuya_clinic/status/845638909992185856
3/25/2017 18:13,1,6,Treatment with pregabalin does not reduce intensity of leg pain associated with sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,,8.46E+17,https://twitter.com/NoNeedlessPain/status/845617107903533058
3/25/2017 17:37,0,0,Pregabalin ,,,,
3/25/2017 16:34,0,3,Sciatica and back pain: no relief from pregabalin or paracetamol #OsteopathyWorks #Rugby http://www. cochrane.org/CD012230/BACK_ paracetamol-low-back-pain … https://www. univadis.co.uk/viewarticle/sc iatica-no-relief-from-pregabalin-499968 …,,#OsteopathyWorks #Rugby,8.46E+17,https://twitter.com/rugbyosteopaths/status/845592315678904320
3/25/2017 16:00,2,6,Yes but can sciatica be many things including musculoskeletal. Pregabalin works 4 neuropathic. You need a good diagnostician b4 meds #foamed https:// twitter.com/drgrinzi/statu s/845078747468390400 …,,#foamed,8.46E+17,https://twitter.com/VicPain1/status/845583653895729153
3/25/2017 15:27,0,0,Pregabalin no better than placebo for acute and chronic sciatica https:// twitter.com/nejm/status/84 4656202189561857 …,,,8.46E+17,https://twitter.com/HalifaxRheum/status/845575369772158976
3/25/2017 15:21,0,0,Sciatica drug Pregabalin no more effective than placebo: study http:// crwd.fr/2n3Wrt1 pic.twitter.com/etloHJWFag,,,8.46E+17,https://twitter.com/CharlieAkiens/status/845573737734918145
3/25/2017 15:00,0,0,RT mgtmccartney: pregabalin in sciatica. doesn't work,,,,
3/25/2017 14:11,0,0,which in itself is amusing as both pregabalin and sertraline are meant to not cause anxiety,,,8.46E+17,https://twitter.com/RoseBlackout/status/845556211818926081
3/25/2017 14:10,0,0,hm...how well does pregabalin and sertraline mix....,,,8.46E+17,https://twitter.com/RoseBlackout/status/845555999121510401
3/25/2017 13:40,0,0,Pregabalin may treat the pain and the stiffness on which other medication doesn't work,,,,
3/25/2017 13:00,0,0,Pregabalin is an anticonvulsant drug used for #NeuropathicPain .,,#NeuropathicPain,8.46E+17,https://twitter.com/NeuropathyFix/status/845538315948490756
3/25/2017 12:43,0,0,Pregabalin,,,8.46E+17,https://twitter.com/suugooner/status/845534124832120832
3/25/2017 11:41,0,0,Pregabalin - Back Pain Solution Similar to Placebo: http:// youtu.be/pc0bNBdGrFg?a via @YouTube,@YouTube,,8.46E+17,https://twitter.com/RealVeganarchy/status/845518392090120192
3/25/2017 9:39,0,0,Pregabalin No Help for Sciatica Leg Pain https://www. medpagetoday.com/neurology/pain management/64054 …,,,8.45E+17,https://twitter.com/economistacol/status/845487702598410240
3/25/2017 7:48,0,0,Pregabalin doesn't work for Acute or Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNXTXL-Neo4.twitter …,,#,8.45E+17,https://twitter.com/edwina_wright/status/845459811885998081
3/25/2017 7:37,0,0,[MEDICINE] Trial of Pregabalin for Acute and Chronic Sciatica #MedEd #Science #mLearning ☞ http:// bit.ly/2nRAu4s,,#MedEd #Science #mLearning,8.45E+17,https://twitter.com/JebSource/status/845456982257618944
3/25/2017 7:32,0,0,Trial of Pregabalin for Acute and Chronic Sciatica @NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNXPrikYUiU.twitter …,@NEJM,#,8.45E+17,https://twitter.com/hhask/status/845455831613280258
3/25/2017 5:45,0,0,haven't read complete text. Feel driver of sciatica probably important. Me? I'd want pregabalin and consider injection,,,8.45E+17,https://twitter.com/drbenthomas/status/845428828646375428
3/25/2017 5:33,0,0,Pregabalin ..,,,8.45E+17,https://twitter.com/Darknes62731843/status/845425829437980672
3/25/2017 4:33,0,0,New CME: http:// openc.me/lzqckj Trial of Pregabalin for Acute and Chronic Sciatica #neurology,,#neurology,8.45E+17,https://twitter.com/oneuro/status/845410784784125953
3/25/2017 4:33,0,0,New CME: http:// openc.me/lzqckj Trial of Pregabalin for Acute and Chronic Sciatica,,,8.45E+17,https://twitter.com/opencme/status/845410782988898306
3/25/2017 3:56,1,1,Pregabalin Doesn’t Cut Intensity of Sciatica-Linked Leg Pain http:// buff.ly/2ngquA0,,,8.45E+17,https://twitter.com/FamilyMedRx/status/845401359948169220
3/25/2017 3:06,4,6,Pregabalin no better than placebo for sciatica https:// twitter.com/nejm/status/84 4656202189561857 …,,,8.45E+17,https://twitter.com/Rheuma_suffolk/status/845388877519040514
3/25/2017 2:40,0,0,Study: Pregabalin may be no better than a placebo when it comes to treating #sciatica ,,,,
3/25/2017 1:45,0,0,From Pages to Practice: A PRECISE Study of Pregabalin for Sciatica https:// resident360.nejm.org/content_items/ 2534/ … #MedEd pic.twitter.com/rqz5E0p9it,,#MedEd,8.45E+17,https://twitter.com/NEJMres360/status/845368473287086080
3/25/2017 1:42,0,0,Is Pregabalin Ineffective in Acute or Chronic Sciatica? — NEJM https:// lnkd.in/gtEH8BA,,,8.45E+17,https://twitter.com/Kunstery/status/845367619796414464
3/25/2017 0:25,0,1,Nobody let me go into the Dr next wk and say 'Oh ok then,,,,
3/25/2017 0:05,0,1,Pregabalin trial suggests it may be no better than placebo for relieving leg pain associated with sciatica: http:// ow.ly/q2L930aeyRQ,,,8.45E+17,https://twitter.com/Kumar_asra/status/845343338916171776
3/24/2017 23:30,7,16,Join the new #NEJMForum : Ask the Authors & Experts: Trial of Pregabalin for Acute and Chronic Sciatica http:// jwat.ch/2nMJBCZ pic.twitter.com/qQrJgBD8V0,,#NEJMForum,8.45E+17,https://twitter.com/JWatch/status/845334464662323202
3/24/2017 23:26,0,1,be careful of you use AAH. We’ve found that even if ordering Alzain,,,,
3/24/2017 23:21,0,2,Low #backpain clinical pearl: #pregabalin does not work in acute or chronic #sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,#backpain #pregabalin #sciatica,8.45E+17,https://twitter.com/AnilMakam/status/845332267002220544
3/24/2017 23:11,0,0,- ligament. He's gonna send me for a scan! Also got given Pregabalin so we'll see what that does...,,,8.45E+17,https://twitter.com/RoseBlackout/status/845329829889216512
3/24/2017 23:10,0,2,Started prescribing Pregabalin as ALZAIN brand in Doncaster as per latest meds man update.Licenced for pain indications and <£ #stockup,,#stockup,8.45E+17,https://twitter.com/DM_Zadeh/status/845329436610363392
3/24/2017 22:30,4,9,Lyrica ( pregabalin ),,,,
3/24/2017 22:15,0,0,http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC … is pregabalin useless in chronic neurgenic pain?,,,8.45E+17,https://twitter.com/drmarcogarrone/status/845315724918870017
3/24/2017 22:00,8,13,New Ask the Authors & Experts: “Trial of Pregabalin for Acute and Chronic Sciatica” http:// nej.md/2ndXXeF #NEJMForum,,#NEJMForum,8.45E+17,https://twitter.com/NEJM/status/845311930046828544
3/24/2017 21:47,4,8,NEJM Lyrica ( pregabalin ) ineffective in RCT of acute/chronic sciatica pain. 209 pts,,,,
3/24/2017 21:21,0,1,Interesting! I believe the placebo effect was more important than #pregabalin .... https:// lnkd.in/ecrZ2Zt,,#pregabalin,8.45E+17,https://twitter.com/FKuriBrena/status/845301968956542980
3/24/2017 21:03,0,0,A PRECISE Study of Pregabalin for Sciatica | NEJM Resident 360 https:// resident360.nejm.org/content_items/ 2534/ …,,,8.45E+17,https://twitter.com/anhhitta/status/845297558444478466
3/24/2017 20:58,1,1,Not effective acutely @KrembilRI @UHN_News @DrFehlings Is #Pregabalin Ineffective in Acute/Chronic #Sciatica ? — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMe1701147#.WNU6sIvOITU.twitter …,@KrembilRI @UHN_News @DrFehlings,#Pregabalin #Sciatica #,8.45E+17,https://twitter.com/DrMAB43/status/845296278250704896
3/24/2017 20:51,1,3,Pregabalin (Lyrica) effective for back and leg pain?? new study in NEJM http:// ow.ly/tSAN30ae5GT,,,8.45E+17,https://twitter.com/mcareforum/status/845294478906834944
3/24/2017 20:47,0,0,No Benefit of Pregabalin in Sciatica http:// dlvr.it/NjYyCT,,,8.45E+17,https://twitter.com/lanina881/status/845293520927653889
3/24/2017 19:35,0,0,Ask the Authors: Trial of Pregabalin for Acute and Chronic Sciatica http:// nej.md/2nsI8RO,,,8.45E+17,https://twitter.com/NEJMres360/status/845275313739386880
3/24/2017 19:11,9,9,Pregabalin harm reduction campaign launched on drugs.ie: http:// buff.ly/2naba6A pic.twitter.com/SqBZuZACtR,,,8.45E+17,https://twitter.com/SSA_Addiction/status/845269222498488320
3/24/2017 18:55,0,0,Trial of Pregabalin for Acute and Chronic Sciatica in Australia failed to outperform placebo http:// ow.ly/2kxZ30abrD0,,,8.45E+17,https://twitter.com/RussellKohl/status/845265224366219265
3/24/2017 18:42,0,0,PRECISE - pregabalin in addition to usual care for sciatica: study protocol for a randomised controlled trial. https://www. ncbi.nlm.nih.gov/pubmed/23845078,,,8.45E+17,https://twitter.com/niihara51/status/845262044701978624
3/24/2017 17:44,0,0,Pregabalin found ineffective against sciatic pain http:// fb.me/67j0X4OVq,,,8.45E+17,https://twitter.com/Egbert1948/status/845247569076899840
3/24/2017 17:44,0,0,Pregabalin found ineffective against sciatic pain http:// reut.rs/2neAgD3 via @Reuters,@Reuters,,8.45E+17,https://twitter.com/Egbert1948/status/845247486000349184
3/24/2017 17:03,0,0,Pregabalin treatment in a pregnant woman with glossopharyngeal neuralgia. http:// ift.tt/2nL4Hld,,,8.45E+17,https://twitter.com/Sfakianakismed/status/845237089440534528
3/24/2017 16:59,0,0,Important and useful info on #pregabalin #doselow #harmreduction #drugs https:// twitter.com/drugsdotie/sta tus/844489346078199808 …,,#pregabalin #doselow #harmreduction #drugs,8.45E+17,https://twitter.com/crew_2000/status/845236049907519488
3/24/2017 16:55,0,0,Lyrica ( Pregabalin ) Is An Ineffective Sciatica Treatment - The People's Pharmacy https://www. peoplespharmacy.com/2017/03/23/lyr ica-pregabalin-is-an-ineffective-sciatica-treatment/?utm_source=sm&utm_medium=twitter&utm_campaign=sumome_share … via @PeoplesPharmacy,@PeoplesPharmacy,,8.45E+17,https://twitter.com/katrinkagold/status/845235021992603648
3/24/2017 16:29,0,0,Neither a traditional drug of abuse or a modern synthetic drug,,,,
3/24/2017 16:12,0,0,Pregabalin bei Ischiasschmerz in Studie ohne Wirkung http:// ift.tt/2neajBP pic.twitter.com/UEJWaYC8Ae,,,8.45E+17,https://twitter.com/Kannundco/status/845224328711061505
